Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Código: F-147-LIME,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49
LIME - Microbiología,Micropipeta,L11115111,BIO-12123,15 - 166,Enith Knuth / Andres Zuluaga,Microbiología 1 ,Nichiryo,Nichipet Ex Plus,L11115111,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014    ,,NI,UdeA,NI,NI,NI,No,,Compra,NI,NI,,SI,,SI (ING),,SI,SI,,,Si,1,Si,1,Volumen,100-1000uL,1 uL,,,,,,,,,
LIME - Microbiología,Micropipeta,O21027,BIO-12124,15 - 166,Enith Knuth / Andres Zuluaga,Microbiología 1 ,Nichiryo,Nichipet Ex Plus,H07X15261,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014    ,,NI,UdeA,NI,NI,NI,No,,Compra,NI,NI,,SI,,SI (ING),,SI,SI,,,Si,1,Si,1,Volumen,20 - 200 uL,"0,2 uL",,,,,,,,,
LIME - Microbiología,Micropipeta,O21026,BIO-12125,15 - 166,Enith Knuth / Andres Zuluaga,Microbiología 2,Nichiryo,Nichipet Ex Plus,H71034182,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014    ,,NI,UdeA,NI,NI,NI,No,,Compra,NI,NI,,SI,,SI (ING),,SI,SI,,,Si,1,Si,1,Volumen,2 - 20 uL,"0,02 uL",,,,,,,,,
LIME - Lavado y desinfeccion,Horno,27002,BIO-12209,14 - 410,Carolina Rosero  ,Lavado y desinfección,Memmert,U10,350053,,BIO,,Antes de 2009,,1979,UdeA,NI,NI,NI,No,,NI,NI,NI,,SI,,SI (ING),,SI,SI,,,Si,2,No,,Temperatura,,1°C  ,50°C - 60°C,,,,,,,,
LIME - Citogenómica,Horno,26990,BIO-12210,14 - 410,Gloria Ramírez,Citogenomica (Preanalitica),Memmert,25U,546003,,BIO,,Antes de 2009,,1979,UdeA,NI,NI,NI,No,,NI,NI,NI,,SI,,SI (ING),,SI,SI,,,Si,2,Si,2,Temperatura,,10°C,50°C - 60°C,,,,,,,,
LIME - Lavado y desinfeccion,Incubadora,26989,BIO-12212,18 - 013,Carolina Rosero  ,Lavado y desinfección,Memmert,U40,276344,,BIO,,Antes de 2009,,1979,UdeA,NI,NI,NI,No,,NI,NI,NI,,SI,,SI (ING),,SI,SI,,,Si,2,No,,Temperatura,25°C - 50 °C,,37°C,,,,,,,,
LIME - Microbiología,Micropipeta,LIME 033,BIO-12214,15 - 166,Enith Knuth,Microbiología 1 ,Brand,Transferpette S,04H13459,,BIO,Clase I,INVIMA 2013DM-0010284,,Junio 2010,UdeA,NI,NI,NI,No,,Compra,NI,NI,,SI,,SI,,SI,SI,Semestral,,Si,1,Si,1,Volumen,100 - 1000 uL,1 uL,100-1000 ul,,,,,,,,
LIME - Microbiología,Micropipeta,59811,BIO-12213,15 - 166,Enith Knuth / Carolina Rosero,Microbiología 2,Brand,Transferpette S,11F08381,,BIO,Clase I,INVIMA 2013DM-0010284,,Junio 2010,UdeA,NI,NI,NI,No,,Compra,NI,NI,,SI,,SI,,SI,SI,Semestral,,Si,1,Si,1,Volumen,10 - 100 uL,"0,1 uL",10-100 ul,,,,,,,,
LIME - Microbiología,Timer sencillo,LIME 141, BIO-12223,14 - 053,Enith Knuth,Microbiología 1 ,N/I,N/I,N/I,,BIO,,ACTA No. 03 Abril 10 de 2013 ,,2010,,NI,NI,NI,No,,NI,NI,NI,,SI,,,,SI,SI,,,No,,No,,Tiempo,99.59:59 h:min:s,1s,99.59:59 h:min:s,,,,,,,,
LIME - Microbiología,Timer sencillo,LIME 140,BIO-16716,14 - 053,Enith Knuth,Microbiología 1 ,NI,NI,NI,,BIO,,ACTA No. 03 Abril 10 de 2013,,NI,,NI,NI,NI,No,,NI,NI,NI,,SI,,,,,,,,No,,Si,1,Tiempo,"59:59,99 min:s,00","1 s,00",,,,,,,,,
LIME - Microbiología,MALDI-TOF ,187630,BIO-16700,NI,Carolina Rosero / Andres Zuluaga,Microbiología 2,Biomérieux,VITEK MS ,52528,,BIO,Clase IIa,INVIMA 2012DM-0008807,,Acta de entrega 29/09/2021  Factura 30/09/2021 Reporte de instalación 13/10/2021,UdeA,03/2021,830.023.844-1,Biomérieux,Si,13/10/2022 (por un año más se cubre mantenimiento preventivo básico),Compra,Reporte de entrega          Factura                  Reporte de instalación,00755504              FE25855          00763172,,SI,SI,,,,,,,Si,1,No,,,,,,,230/240 VAC,10 A,,,,360 kg,
LIME - Microbiología,Minicentrifuga de placas,189599,BIO-16701,10 - 778,Enith Knuth / Andres Zuluaga,Microbiología 1 ,Thermo Fisher Scientific,Sorvall ST8 (referencia: 75007200),720021050815,,BIO,Clase I,INVIMA 2017DM-0015916,,2022-02-09 00:00:00,UdeA,2021,900.355.024-5,Equipos y laboratorio,Si,2023-02-09 00:00:00,Compra,Factura,FE7279,,SI,SI,SI,"SI (apartado manual de usuario, pero indica aspectos a revisar en el mantenimiento)",,,Anual,,Si,1,Si,1,Velocidad     Tiempo,300 - 16000 rpm    máx. 99 h 59 min 50 seg,,,,120 VAC,5 A,50 - 80 %HR,2 - 35 °C,660/310 x 370 x 490 mm (altura(tapa abierta/cerrada) x ancho x profundo),35 kg,Frecuencia 60 Hz Potencia 310 W
LIME - Microbiología,Microscopio y camara para microscopio,188714,BIO-16702,12 - 536,Enith Knuth / Andres Zuluaga,Microbiología 1 ,NIKON,ECLIPSE Si RS (modelo camara: Digital Sight 1000),078899 (serie camara: 111206),,BIO,Clase I,INVIMA 2015DM-0012955,,Fecha recibo del bien                 22/12/2021    Fecha factura 25/01/2022    Fecha instalación 26/01/2022,UdeA,NI,900.505.373-5,ZIVOT Tecnología e innovación,Si,2022-12-22 00:00:00,Compra,Factura                            ,Z1294,,SI,SI,SI (ingles),,,,,,Si,1,No,,,,,,,Adaptador                  Entrada 100 - 240 VAC                   Salida 5 VDC,Adaptador Salida 3A,Máx. 60%HR,0 - 40 °C,"236 x 401,5 x 280 mm",6 kg,Frecuencia 50 - 60 Hz Potencia 15 W
LIME - Microbiología,Baño Termostatado,188718,BIO-16703,14 - 429,Carolina Rosero / Andres Zuluaga,Microbiología 2,Thermo Fisher Scientific,HAAKE A10             HAAKE SC100 (referencia:1525108),1110363901211027,,BIO,Clase I,Certificación No requiere No. 2018004805,,2022-02-09 00:00:00,UdeA,NI,900.355.024-5,Equipos y laboratorio,Si,2023-02-09 00:00:00,Compra,Factura,FE7279,,SI,SI,SI (ingles),,,,,,Si,1,Si,1,Temperatura,,,,,115 V,"11,5 A",,,,,Frecuencia 60 Hz
LIME - Microbiología,Incubadora CO2,189598,BIO-16704,18 - 013,Enith Knuth / Andres Zuluaga,Microbiología 2,Thermo Scientific,HERACELL VIOS 160i,42833673,,BIO,Clase IIa,CERTIFICACIÓN No requiere No. 2021024065,,2022-02-09 00:00:00,UdeA,2021-08-05 00:00:00,900.355.024-5,Equipos y laboratorio,Si,2023-02-09 00:00:00,Compra,Factura,FE7279,,SI,,SI (Inglés),,,,,,Si,1,Si,1 (Calificación),Temperatura,55 - 180 °C,NI,NI,NI,120 V,"8,3 A",Máx. 80%HR,NI,637 x 905 x 790 mm,83kg,Frecuencia 50/60 Hz Potencia 1 KW
LIME - Microbiología,Lector Microplacas Elisa,189600,BIO-16705,16 - 979,Carolina Rosero / Andres Zuluaga,Microbiología 1 ,Thermo Scientific,MULTISKAN SkyHigh (referencia: A51119600DPC),1550-800864,,BIO,Clase IIa,CERTIFICACIÓN No requiere No. 2021017934,,2022-02-09 00:00:00,UdeA,2021-07-30 00:00:00,900.355.024-5,Equipos y laboratorio,Si,2023-02-09 00:00:00,Compra,Factura,FE7279,,SI,SI,SI,,,Lista de verificación manual de usuario (pág. 42),Anual (se realizan actividades diario y semanal),,Si,1,No,,,,,,,100 - 240 VAC,NI,"máx. 80%HR para temp. hasta 31°C, disminuyendo linealmente al 50%HR a 40°C",5 - 40 °C,265 x 295 x 445 mm,"Aprox. 11,5kg",Frecuencia 50/60 Hz
LIME - Microbiología,Nevera,LIME 392,Pendiente,13 - 315,Enith Knuth,Microbiología 1 ,Infrico Medcare,LTR40SD,3000393099,,IND,,,,Fecha de recepción 02/03/2022,UT LIME,2020-10-14 00:00:00,800.154-351-3,Blamis,,,Compra,,,,SI,,Ficha técnica,,,,,,Si,1,Si,1 (Calificación),Temperatura,2 - 8 °C,NI,NI,NI,115 V,"3,3 A",NI,NI,670 x 670 x 1963 mm,138kg,Frecuencia 60 Hz Potencia 258 W Capacidad 357 L
LIME - Microbiología,Micropipeta,LIME 034,BIO-16706,15 - 166,Enith Knuth,Microbiología 2,Nichiryo,Nichipet Premium,M21383741,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,Fecha de recepción 03/03/2022 ,UT LIME,NI, 811.032.591-0,MDM CIENTIFICA,,,Compra,Factura,FE4634,2142000,SI,,SI (inglés físico y digital),,,,,,Si,1,Si,1,Volumen,"0,5 - 10 uL",NI,NI,NI,,,,,,,
LIME - Microbiología,Micropipeta,LIME 035,BIO-16707,15 - 166,Enith Knuth,Microbiología 2 ,Nichiryo,Nichipet Premium,M19980341,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,Fecha de recepción 17/02/2022 ,UT LIME,NI,900.754.314-8,Gentech,,,Compra,Factura,GEN-3246,1431213,SI,,SI (inglés físico y digital),,,,,,Si,1,Si,1,Volumen,100 - 1000 uL,NI,NI,NI,,,,,,,
LIME - Microbiología,Micropipeta multicanal,LIME 037,BIO-16708,15 - 166,Enith Knuth,Microbiología 1 ,Nichiryo,Nichipet EXII MULTI,K21X31521,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,Fecha de recepción 08/03/2022 ,UT LIME,NI,900.754.314-8,Gentech,,,Compra,Factura,GEN-3284,3521508,SI,,SI (inglés),,,,,,Si,1,Si,1,Volumen,30 - 300 uL           (12 canales) ,NI,NI,NI,,,,,,,
LIME - Microbiología,Micropipeta,LIME 027,BIO-16709,15 - 166,Carlos Afanador,Biología Molecular (Cultivo),Nichiryo,Nichipet Premium,M21383621,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,Fecha factura 10/05/2022,UT LIME,NI, 811.032.591-0,MDM CIENTIFICA,,,Compra,Factura,FE 6185,1735020,SI,,,,,,,,Si,1,Si,1,Volumen,"0,5 - 10 uL",NI,NI,NI,,,,,,,
LIME - Microbiología,Micropipeta,LIME 031,BIO-16710,15 - 166,Enith Knuth,Microbiología 1 ,Nichiryo,Nichipet Premium,M21383561,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,Fecha factura 10/05/2022,UT LIME,NI, 811.032.591-0,MDM CIENTIFICA,,,Compra,Factura,FE 6185,1735020,SI,,,,,,,,Si,1,Si,1,Volumen,"0,5 - 10 uL",NI,NI,NI,,,,,,,
LIME - Microbiología,Cabina de flujo laminar,190340,BIO-16711,NI,Carolina Rosero / Andres Zuluaga,Microbiología 2,ESCO,AC2-3E9,2021-168445,,BIO,,No requiere,,Fecha de recepción 13/05/2022,UdeA,2021,860.028.662-8,LabBrands,,,Compra,,,,,,,,,,,,Si,1,Si,1 (Calificación),,,,,,110 - 130 VAC,,,,,,Frecuencia 50/60 Hz    Potencia máx. 370W
LIME - Microbiología,Agitador vórtex,190335,BIO-16712,15 - 651,Carolina Rosero / Andres Zuluaga,Cuarto Alicuotas,Heidolph,REAX TOP,200436067,,BIO,,ACTA No. 03 Abril 10 de 2013 ,,Fecha de recepción 23/05/2022,UdeA,2021-04-21 00:00:00,811.026.956-0,MR Y CIA S.A.S,,,Compra,Factura,MRE 15468,,,,,,,,,,No,NR,No,,,,,,,,,,,,,
LIME - Microbiología,Agitador vórtex,190341,BIO-16713,15 - 651,Carolina Rosero / Andres Zuluaga,Microbiología 2,Heidolph,REAX TOP,200436066,,BIO,,ACTA No. 03 Abril 10 de 2013 ,,Fecha de recepción 23/05/2022,UdeA,2021-04-21 00:00:00,811.026.956-0,MR Y CIA S.A.S,,,Compra,Factura,MRE 15468,,,,,,,,,,No,NR,No,,,,,,,,,,,,,
LIME - Farmacología y Toxicología,Micropipeta,LIME 006,BIO-16714,15 - 166,Andres Hincapie,Procesamiento Seccion C,Brand,Transferpette S O DE-M21,21E73743,,BIO,Clase I,INVIMA 2013DM-0010284,,2021-08-27 00:00:00,UT LIME,NI,811.026.956-0,MR Y CIA S.A.S,,,Compra,Factura,MRE 13745,1118600,SI,,SI,,SI,SI,Semestral,,Si,1,Si,1,Volumen,100 - 1000 uL,,,,,,,,,,
LIME - Farmacología y Toxicología,Micropipeta,LIME 007,BIO-16715,15 - 166,Andres Hincapie,Procesamiento Seccion C,Brand,Transferpette S O DE-M21,21E73744,,BIO,Clase I,INVIMA 2013DM-0010284,,2021-08-27 00:00:00,UT LIME,NI,811.026.956-0,MR Y CIA S.A.S,,,Compra,Factura,MRE 13745,1118600,SI,,SI,,SI,SI,Semestral,,Si,1,Si,1,Volumen,100 - 1000 uL,,,,,,,,,,
LIME - Farmacología y Toxicología,Micropipeta,LIME 011,BIO-16291,15 - 166,Andres Hincapie,Procesamiento Seccion C,Brand,Transferpettor,21G13272,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2021-10-12 00:00:00,UT LIME,NI,811.026.956-0,MR Y CIA S.A.S,,,Compra,Factura,MRE 14047,2534700,SI,,,,,,,,Si,1,Si,1,Volumen,1000 uL,Fija,,,,,,,,,
LIME - Farmacología y Toxicología,Timer sencillo,LIME 053,BIO-16697,14 - 053,Andres Hincapie,Procesamiento Seccion C,N/I,N/I,N/I,,BIO,,ACTA No. 03 Abril 10 de 2013 ,,NI,,NI,NI,NI,No,,NI,NI,NI,,SI,,,,,SI,,,No,,Si,1,Tiempo,"99 h: 59 min, 59 s",1s,,,,,,,,,
LIME - Farmacología y Toxicología,Agitador Horizontal,157737,BIO-12143,15 - 651,Andres Hincapie / Carla Restrepo,Procesamiento Seccion C,Indulab,N/I,14380,,BIO,,ACTA No. 03 Abril 10 de 2013 ,,2015-09-11 00:00:00,UdeA,NI,811.013.926-3,Indulab S.A.,No,2017-01-11 00:00:00,Compra,Factura,6980,,SI,SI (Certificado nacionalidad),SI,SI,SI,SI,Semestral,,Si,2,Si,2,"Tiempo
rpm","0 - 99 min
50 - 220 rpm",10 rpm,200-220 rpm,,,,,,,,
LIME - Farmacología y Toxicología,Agitador Magnético,116130,BIO-12144,15 - 651,Andres Hincapie / Carla Restrepo,Procesamiento Seccion C,Barnstead International,Cimarec SP131325,1313040692740,,BIO,,Antes de 2009 - CIRCULAR EXTERNA Nº 1000-0085-18,,2005-01-24 00:00:00,UdeA,NI,811.026.956-0,MR Y CIA S.A.S,No,,Compra,Factura,004592,,SI,,SI,,SI,SI,,,Si,1,No,,Temperatura        Velocidad,5 - 540 °C / 60 - 1200 rpm,5 °C / 100 rpm,,,,,,,,,
LIME,Agitador Vórtex,156137,BIO-12147,15 - 651,Contingencia / Carla Restrepo,Almacen,Boeco,V-1 Plus,010203-1407-2046,,BIO,,ACTA No. 03 Abril 10 de 2013 ,,2015-07-08 00:00:00,UdeA,NI,811.026.956-0,MR Y CIA S.A.S,No,,Compra,Factura,14239,,SI,,SI,,SI,SI,,,Si,1,No,,Velocidad,750 - 3000 rpm,Perilla sin escala,,,,,,,,,
LIME - Farmacología y Toxicología,Agitador Vórtex,156469,BIO-12145,15 - 651,Andres Hincapie / Carla Restrepo,Procesamiento Seccion C,Thermo Scientific,LP Vortex Mixer,F3KT17042,,BIO,,ACTA No. 03 Abril 10 de 2013 ,,2015-08-03 00:00:00,UdeA,NI,900.355.024-5,Equipos y Laboratorio,No,,Compra,Factura,C6258,,SI,SI,SI,,SI,SI,,,Si,1,Si,1,Velocidad,0 - 3200 rpm,500 rpm,0 - 3200 rpm,,,,,,,,
LIME - Farmacología y Toxicología,Bomba de vacío,162543,Pendiente,15 - 168,Andres Hincapie / Andres Zuluaga,Cromatografía gaseosa,Edwards,RV3 A65201903,159408780,,IND,,,,2016,UdeA,NI,830.034.462-7,Innovatek,No,,Compra,NI,NI,,SI,,SI,,,,Anual,,Si,1,No,,,,,,,,,,,,,
LIME - Citogenómica,Agitador Vórtex,156468,BIO-12146,15 - 651,Gloria Ramirez / Andres Zuluaga,FISH (Preanalitica),Thermo Scientific,LP Vortex Mixer,F3KT17056,,BIO,,ACTA No. 03 Abril 10 de 2013 ,,2015-08-03 00:00:00,UdeA,NI,900.355.024-5,Equipos y Laboratorio,No,,Compra,Factura,C6258,,SI,SI,SI,,SI,SI,,,Si,1,Si,1,Velocidad,0 - 3200 rpm,500 rpm,,,,,,,,,
LIME - Farmacología y Toxicología,Analizador de mercurio,126031,BIO-12149,NI,No esta en uso / Carla Restrepo,Absorción atómica,Milestone,DMA-80,7060417,,BIO,,Antes de 2009 - CIRCULAR EXTERNA Nº 1000-0085-18,,2007-10-09 00:00:00,UdeA,2007,830.034.462-7,Innovatek,No,,Compra,Factura,2627,,SI,,SI,El proveedor indica que no hace entrega de los mismos (correo de evidencia),SI,,,,No,,No,,ng/mg,"0,005 - 1000 ng / 0,05 - 10000 ug",,,,,,,,,,
LIME - Farmacología y Toxicología,Analizador de química sanguinea,136219,BIO-12150,15 - 551,Andres Hincapie / Carla Restrepo,Procesamiento Seccion C,Mindray,BS120,WK9C101049,,BIO,Clase IIa,INVIMA 2010DM-0006830,,2010-05-04 00:00:00,UdeA,12/2009,830.025.281-2,Annar Diagnóstica Import S.A.S,No,,Compra,Factura,SAS - 119580,,SI,,SI,,SI,SI,Variable,,No,,No,,Longitud de onda,340 - 670 nm,,,,,,,,,,
LIME,Balanza de precisión,164721,BIO-12151,18 - 450,Andres Hincapie / Andres Zuluaga,Área balanzas,Trumax,MIX-M,YS153786,,BIO,,ACTA No. 03 Abril 10 de 2013 ,,2016-08-19 00:00:00,UdeA,NI,900.745.087-2,Kasalab,No,,Compra,Factura,00449,,SI,,SI,,SI,,,,Si,1,Si,1,Peso,2 - 1500 g,"0,1 g",2-1000 g,,,,,,,,
LIME - Farmacología y Toxicología,Baño Ultrasónico,158922,BIO-12153,14 - 263,Andres Hincapie / Carla Restrepo,Procesamiento Seccion C,Elma,Elmasonic P 30 H,101573085,,BIO,,,,2015-09-16 00:00:00,UdeA,NI,890.912.308-6,Laboratorios Ltda.,No,,Compra,Factura,CR00092547,,SI,,SI,,SI,,NR,,No,NR,No,,Tiempo/Temperatura/Potencia,"Tiempo corto 1-60 min (Funcionamiento continuo maximo 12 horas)
Temp 30 - 80°C
Potencia 30 - 100%","Tiempo 1min (1-10), 5min (10-20), 10min (20-60)
Temp 5°C
Potencia 10%",,,,,,,,,
LIME - Farmacología y Toxicología,Cabina de extracción,150133,BIO-12154,NI,Andres Hincapie / Alejandro Ospina,Procesamiento Seccion C,Air Science,Purair P20,P70900,,BIO,Clase I,No requiere,,2013-11-22 00:00:00,UdeA,NI,900.355.024-5,Equipos y laboratorio,No,,Compra,Factura,2874,,SI,,SI,,SI,,Variable,,Si,1,Si,1 (calificación),,,,,,,,,,,,
LIME - Farmacología y Toxicología,Cromatógrafo gaseoso,162543,BIO-12158,15 - 120,Andres Hincapie / Andres Zuluaga,Cromatografía gaseosa,Thermo Scientific,Trace 1310,714001584,,BIO,,"No requiere, no es considerado dispositivo médico (carta proveedor)",,2015-12-01 00:00:00,UdeA,NI,830.034.462-7,Innovatek,No,,Compra,Factura,9336,,SI,,SI,SI (Inglés - sacado de internet),SI,,Semestral,,Si,2,Si,1 (calificación),,,,,,,,,,,,
LIME - Farmacología y Toxicología,Cromatografo líquido de alta resolución,158055,BIO-12159,18 - 274,Andres Hincapie / Andres Zuluaga,Cromatografía líquida,Thermo Fisher,Ultimate 3000,8095665,,BIO,,"No requiere, no es considerado dispositivo médico (carta proveedor)",,2015-04-08 00:00:00,UdeA,NI,830.034.462-7,Innovatek,No,,Compra,Factura,8456,,SI,,SI,Apartado manual de usuario.                  El proveedor indica que no hace entrega de los mismos (correo de evidencia),SI,,,,Si,2,Si,1 (calificación),,,,,,,,,,,,
LIME,Nevera,146188,Pendiente,13-315,Andres Hincapie / Alejandro Ospina,Procesamiento Seccion B (Almacenamiento de reactivos),Tecnifrio,N/I,N/I,,IND,,,,2012-11-12 00:00:00,UdeA,NI,900.445.486-0,Industria Tecnifrio S.A.S,No,,Compra,Factura,135,,SI,,,,,,,,Si,1,Si,1,Temperatura,2 - 6 °C,"0,1 °C",,,,,,,,,
LIME - Farmacología y Toxicología,Dispensador Volumétrico,156467,BIO-12160,16 - 274,Andres Hincapie / Carla Restrepo,Procesamiento Seccion B (Nevera 2),Brand,Dispensette,11M99767,,BIO,Clase I,ACTA No. 08 Septiembre 11 de 2013 ,,2015-08-05 00:00:00,UdeA,NI,811.026.956-0,MR Y CIA S.A.S,No,,Compra,Factura,MR-14407,,SI,,SI,,SI,SI,,,Si,1,Si,1,Volumen,0 - 5 ml,"0,1 ml","0,5-5 ml",,,,,,,,
LIME - Farmacología y Toxicología,Equipo de absorción atómica,115459,BIO-12161,15 - 079,Andres Hincapie / Carla Restrepo,Absorción atómica,Thermo electron,S4,GE711236,,BIO,,Antes de 2009 - CIRCULAR EXTERNA Nº 1000-0085-18,,2004-04-22 00:00:00,UdeA,NI,830.034.462-7,Innovatek,No,,Compra,Factura,1326,,SI,,SI,Apartado manual de usuario.                  El proveedor indica que no hace entrega de los mismos (correo de evidencia),SI,,,,Si,2,Si,2 (Calificación),Longitud de onda,180-900 nm,,,,,,,,,,
LIME - Farmacología y Toxicología,Micropipeta,LIME 001,BIO-12177,15 - 166,Andres Hincapie,Procesamiento Seccion C,Corning,Lambda Plus,658220168,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2016-10-12 00:00:00,UdeA,NI,811.026.956-0,MR Y Cia S.A.S,No,,Compra,Factura,MRC2303,788800,SI,,SI (ING),,SI,SI,,,Si,1,Si,1,Volumen,"0,5 - 10 ul","0,02 uL","0,5- 10 µl",,,,,,,,
LIME - Farmacología y Toxicología,Medidor de pH,157736,BIO-12165,15 - 164,Andres Hincapie / Carla Restrepo,Procesamiento Seccion C,WTW,PH7110,15341338,,BIO,,,,2015-09-03 00:00:00,UdeA,NI,900.753.546-5,Sensorica e Ingeniería SAS,No,,Compra,Factura,SEI-1317,,SI,,SI,,SI,SI,,,Si,1,Si,1,pH,0 - 14 / T 5 - 105 °C,"0,001 ph / 0,1 °C",0-14,,,,,,,,
LIME - Farmacología y Toxicología,Micropipeta,143401,BIO-12167,15 - 166,Andres Hincapie / Carla Restrepo,Procesamiento Seccion C,Human,Humapette,02H77845,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2012-04-25 00:00:00,UdeA,NI,860.350.711-1,Comprolab S.A.S,No,,Compra,Factura,132731,,SI,,SI,,SI,SI,,,Si,1,Si,1,Volumen,1000 ul,Fija,1000 µl,,,,,,,,
LIME - Farmacología y Toxicología,Micropipeta,LIME 003,BIO-12168,15 - 166,Andres Hincapie,Absorción atómica,Corning,Lambda Plus,558250527,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2016-12-01 00:00:00,UdeA,NI,811.026.956-0,MR Y Cia S.A.S,No,,Compra,Factura,MRC2660,788800,SI,,SI (ING),,SI,SI,,,Si,1,Si,1,Volumen,20 - 200 ul,"0,2 ul",20-200 µl,,,,,,,,
LIME - Farmacología y Toxicología,Micropipeta,LIME 002,BIO-12169,15 - 166,Andres Hincapie,Procesamiento Seccion C,Corning,Lambda Plus,558221586,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2016-12-01 00:00:00,UdeA,NI,811.026.956-0,MR Y Cia S.A.S,No,,Compra,Factura,MRC2660,788800,SI,,SI (ING),,SI,SI,,,Si,1,Si,1,Volumen,"0,5 - 10 ul","0,02 ul",0.5 -10 µl,,,,,,,,
LIME - Farmacología y Toxicología,Micropipeta,LIME 005,BIO-12170,15 - 166,Andres Hincapie,Procesamiento Seccion C,Corning,Lambda Plus,658262213,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2016,UdeA,NI,811.026.956-0,MR Y Cia S.A.S,No,,NI,NI,NI,,SI,,SI (ING),,SI,SI,,,Si,1,Si,1,Volumen,100 - 1000 ul,2 ul,,,,,,,,,
LIME - Farmacología y Toxicología,Micropipeta,156136,BIO-12175,15 - 166,Andres Hincapie / Carla Restrepo,Procesamiento Seccion C,Corning,Lambda Plus,358246840,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2015-08-05 00:00:00,UdeA,NI,811.026.956-0,MR Y Cia S.A.S,No,,Compra,Factura,MR-14410,,SI,,SI (ING),,SI,SI,,,Si,1,Si,1,Volumen,10 - 100 ul,"0,2 ul",10-100 µl,,,,,,,,
LIME - Farmacología y Toxicología,Micropipeta,156135,BIO-12176,15 - 166,Andres Hincapie / Andres Zuluaga,Procesamiento Seccion C,Corning,Lambda Plus,358246841,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2015-05-08 00:00:00,UdeA,NI,811.026.956-0,MR Y Cia S.A.S,No,,Compra,Factura,MR-13820,,SI,,SI (ING),,SI,SI,,,Si,1,Si,1,Volumen,10 - 100 ul,"0,2 uL",10-100 µl,,,,,,,,
LIME - Farmacología y Toxicología,Micropipeta,LIME 009,BIO-12179,15 - 166,Andres Hincapie,Procesamiento Seccion C,Boeco,UV 1000uL,KF573870,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2016-11-03 00:00:00,UdeA,NI,811.026.956-0,MR Y Cia S.A.S,No,,Compra,Factura,MRC2468,174000,SI,,,,SI,SI,,,Si,1,Si,1,Volumen,1000 ul,Fija,1000 µl,,,,,,,,
LIME - Farmacología y toxicología,UPS,146491,Pendiente,,Andres Hincapie / Carla Restrepo,Absorción atómica,Minuteman,ED3000RMT2U,DE17121000003,,IND,,,,NI,UdeA,NI,NI,NI,No,,Compra,NI,NI,,SI,,SI,,,,,,Si,1,No,,,,,,,,,,,,,
LIME - Farmacología y toxicología,UPS,135991,Pendiente,,BS-120 /Alejandro Ospina,Procesamiento Seccion C,Minuteman,ED2000RM2U,DE12070A00021,,IND,,,,NI,UdeA,NI,NI,NI,No,,Compra,NI,NI,,SI,,SI,,,,,,Si,1,No,,,,,,,,,,,,,
LIME - Farmacología y toxicología,UPS,LIME 256,Pendiente,,Andres Hincapie,Cromatografía gaseosa,PEI,U206,U6151061836507H,,IND,,,,2016-06-13 00:00:00,UdeA,NI,NI,PEI power,No,,Compra,Reporte de servicio de instalación,NT,,SI,,SI,,,,,,Si,1,No,,,,,,,,,,,,,
LIME - Farmacología y toxicología,UPS,146492,Pendiente,,Enderson Murillo / Alejandro Ospina,Cromatografía líquida,Minuteman,ED2000RM2U,DE12120400041,,IND,,,,NI,UdeA,NI,NI,NI,No,,Compra,NI,NI,,SI,,SI,,,,,,Si,1,No,,,,,,,,,,,,,
