Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Código: F-147-LIME,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49
Inmunodeficiencias Primarias,Propipeteador,147973,BIO-16829,15-663,Diana Arboleda / Claudia Milena Trujillo Vargas,"SIU - Laboratorio de Inmunodeficiencias primarias - Torre 2, Lab 530",Nichiryo,Pipette Mate NEO,APCNI-1211012,,BIO,Clase I,ACTA No. 09 Septiembre 17 de 2014,,2013-07-18 00:00:00,UdeA,NI,900.754.314 -8,Gentech,No,Julio de 2014,Compra,Factura,NI,,SI,,SI (ING),,,,,,SI,1,NO,,Volumen,,,,,Volataje entrada adaptador 100 - 240 VAC / Voltaje salida adaptador 5 VDC,Salida adaptador 1 A,0 - 85 %HR,10 - 35 °C,,167 g,Frecuencia 50/60 Hz
Inmunodeficiencias Primarias,Propipeteador,151422,BIO-16830,15-663,Diana Arboleda / Jose Luis Franco,"SIU - Laboratorio de Inmunodeficiencias primarias - Torre 2, Lab 530",Nichiryo,Pipette Mate NEO,APCNI-1305027,,,Clase I,ACTA No. 09 Septiembre 17 de 2014,,NI,UdeA,NI,NI,NI,No,NI,Compra,Factura,NI,,SI,,SI (ING),,,,,,SI,1,NO,,Volumen,,,,,Volataje entrada adaptador 100 - 240 VAC / Voltaje salida adaptador 5 VDC,Salida adaptador 1 A,0 - 85 %HR,10 - 35 °C,,167 g,Frecuencia 50/60 Hz
Inmunodeficiencias Primarias,Microscopio Invertido,096079,BIO-16831,17-440,Diana Arboleda / Jose Luis Franco,SIU - cuarto de cultivo,NIKON,TMS ,216131,Extensión e investigación,BIO,Clase I,"ACTA No. 07 Junio 10 de 2009, en esta acta el Invima indica que los microscopios no requieren registro sanitario, hasta el ACTA No. 09 Octubre 17 de 2012 donde indica que ya si lo requiere.",,NI,UdeA,NI,NI,NI,No,NI,Compra,Factura,NI,,SI,,,,,,,,SI,1,NO,,,,,,,Volataje entrada adaptador 120 VAC / Voltaje salida adaptador 6 VDC,"Salida adaptador 3,3 A",NI,NI,NI,NI,Potencia 50 VA Frecuencia 50/60 Hz
Inmunodeficiencias Primarias,Micropipeta Multicanal,3.060906.00,BIO-16832,15-166,Diana Arboleda / CMTV,"SIU - Laboratorio de Inmunodeficiencias primarias - Torre 2, Lab 530",Nichiryo,Nichipet 7000,G08410601,,BIO,Clase I,ACTA No. 09 17 de Septiembre de 2014,,Abril o junio de 2008,,NI,900.754.314 -8,Gentech,No,NI,Compra,Factura,,,SI,,SI (ING),,,,,,SI,1,SI,1,Volumen (12 canales),40 - 200 ul,NI,NI,NI,,,,,,,
Inmunodeficiencias Primarias,Agitador Vortex ,151663 / 008746,BIO-16833,15-651,Diana Arboleda / Jose Luis Franco,SIU - Cuarto de cultivo ,Labnet,S0200,Z3121818,Extensión e investigación,BIO,,"ACTA No. 07 Junio 10 de 2009 indica que no requiere registro sanitario, y se rectifica en ACTA No. 03 Abril 10 de 2013 ",,2014-04-22 00:00:00,UdeA,NI,860.521.570-2,Biodiagnóstica Ltda,No,Abril de 2015,Compra,Factura,16028,,SI,,SI,SI (CAP MANT),SI,,,NI,SI,1,NO,,Velocidad               ,Máx. 3400 rpm (60 Hz) / 2850 rpm (50 Hz),,,,120 VAC,"0,6 A",NI,4 - 65 °C,14 x 16 x 12 cm,"2,2 kg",Frecuencia 60 Hz
Inmunodeficiencias Primarias,Centrífuga refrigerada,072638,BIO-16834,18-265,Diana Arboleda / Juan Álvaro López Quintero,"SIU - Laboratorio de Inmunodeficiencias primarias - Torre 2, Lab 530",Eppendorf,5402,3883,Extensión,BIO,Clase I,"ACTA No. 07 Junio 10 de 2009, en esta acta el Invima indica que las centrífugas no requieren registro sanitario, hasta el ACTA No. 09 Octubre 17 de 2012 donde indica que ya si lo requiere.",,NI,UdeA,NI,NI,NI,No,NI,Compra,Factura,NI,,SI,,,,,,,,SI,1,SI,1,Velocidad / Temperatura / Tiempo,Velocidad Máx. 14000 RPM / Temperatura - 9 A 40 °C / Tiempo 0 - 99 min,Velocidad 100 RPM / Temperatura 1 °C / Tiempo 1 min,NI,NI,115 VAC,NI,NI,NI,60 x 47 x 29 cm,43 kg,Frecuencia 50/60 Hz
Inmunodeficiencias Primarias,balanza de brazos  ,30911 / 008683,BIO-16835,10-264,Diana Arboleda /Monica Lucia Giraldo Restrepo,"SIU - Laboratorio de Inmunodeficiencias primarias - Torre 2, Lab 530",OHAUS,Harvard Trip Balance,1312,Extensión,BIO,Clase I,ACTA No. 03 Abril 10 de 2013. Esta balanza únicamente es usada para nivelar el peso entre 2 tarros de la centrífuga.,,NI,UdeA,NI,NI,NI,No,NI,Compra,Factura,NI,,SI,,,,,,,,NO,,NO,,Masa,2 kg,,,,,,,,NI,NI,
Inmunodeficiencias Primarias,balanza de brazos,41478,BIO-16836,10-264,Diana Arboleda ,SIU - Cuarto de cultivo,OHAUS,Harvard Trip Balance,1201,Extensión e investigación,BIO,Clase I,ACTA No. 03 Abril 10 de 2013. Esta balanza únicamente es usada para nivelar el peso entre 2 tarros de la centrífuga.,,NI,UdeA,NI,NI,NI,No,NI,Compra,Factura,NI,,SI,,,,,,,,NO,,NO,,Masa,2 kg,,,,,,,,NI,NI,
Inmunodeficiencias Primarias,Tanque de nitrogeno líquido Nº1 (120 L),3-057388-00,Pendiente,NI,Diana Arboleda / MLGR,"SIU - Laboratorio de Inmunodeficiencias primarias - Torre 2, Cuarto equipos grandes",Barnstead International,LOCATOR 4 ,GFC02HI76,Extensión e investigación,,,,,NI,UdeA,NI,NI,NI,No,NI,Compra,Factura,NI,,SI,,,,,,,,NO,,NO,,,,,,,,,,,,,
Inmunodeficiencias Primarias,Cabina de seguridad biológica,125973,BIO-16837,NI,Diana Arboleda / Jose Luis Franco,SIU - Cuarto de cultivo,NuAire,NU-425-600,118976110707,Extensión e investigación,BIO,Clase I,"No requiere, invima emite certificado",,Octubre de 2008,UdeA,2007,860.072.122-9,G&G Sucesores,No,Octubre de 2009,Compra,Factura,NI,,SI,,SI (ING),SI (ING - CAP MANT),,,,,SI,1,SI,1 (calificación),,,,,,115 VAC,14 A,NI,NI,1600 x 1972 x 835 mm,308 kg,Frecuencia 60 Hz
Inmunodeficiencias Primarias,Incubadora CO2,128692 / 040047,BIO-16838,18-013,Diana Arboleda / Juan Álvaro López Quintero,SIU - Cuarto de cultivo,Thermo Scientific,series 8000 WJ  -  3428,313084-11,Extensión e investigación,BIO,Clase IIa,INVIMA 2017DM-0016578,,2008,UdeA,2008-07-22 00:00:00,860.072.122-9,G&G Sucesores,NO,2009,Compra,NI,NI,,SI,,SI (ING),SI (ING - CAP MANT),,,,Anual,SI,1,SI,1 (calificación),Temperatura         %CO2,5ºC sobre la temperatura ambiente hasta 55ºC  / 0 - 20 %CO2,"0,1 °C / 0,1 %CO2",NI,NI,115 VAC,"3,60 A","80 %HR hasta 31 °C, decreciendo linealmente hasta 50 %HR a 40°C",5 - 40 °C,"66,8cm x 100,3cm x 635cm","120,2 kg",Frecuencia 50/60 Hz
Inmunodeficiencias Primarias,Ultracongelador,130288,Pendiente,15-583,Diana Arboleda / JALQ,"SIU - Laboratorio de Inmunodeficiencias primarias - Torre 2, Lab 530",Thermo Scientific,ULT-1386-5-A41,125905701080909,,,,,,NI,UdeA,NI,NI,NI,No,,Compra,Factura,NI,,SI,,Brochure,,,,,,NO,,NO,,Temperatura ,T -50 A -86 °C,NI,NI,NI,115 VAC,16 A,NI,NI,1969 x 942 x 795 mm,NI,Frecuencia 60 Hz
Inmunodeficiencias Primarias,Termohigrómetro,IDP4,BIO-16841,13-994,Diana Arboleda ,"SIU - Laboratorio de Inmunodeficiencias primarias - Torre 2, Lab 530",BRIXCO,NI,NI,Extensión,BIO,,ACTA No. 07 Junio 10 de 2009,,NI,UdeA,NI,NI,NI,No,,Compra,Factura,NI,,SI,,,,,,,No especifica,SI,1,SI,1,Temperatura     Humedad,NI,NI,NI,NI,,,,,,,
Inmunodeficiencias Primarias,Termohigrómetro,IDP2,BIO-16842,13-994,Diana Arboleda ,"SIU - Laboratorio de Inmunodeficiencias primarias - Torre 2, Lab 530",NI,HTC-2A,NI,Extensión,BIO,,ACTA No. 07 Junio 10 de 2009,,NI,UdeA,NI,NI,NI,No,,Compra,Factura,NI,,SI,,,,,,,No especifica,SI,1,SI,1,Temperatura     Humedad,NI,NI,NI,NI,,,,,,,
Inmunodeficiencias Primarias,Micropipeta,LIME 561,BIO-16316,15-166,Diana Arboleda / Jose Luis Franco,"SIU - Laboratorio de Inmunodeficiencias primarias - Torre 2, Lab 530",Sartorius,Tacta,43785932,Extensión,BIO,Clase I,Certificación No requiere 2016020596,5 años,2023-11-03 00:00:00,UT LIME,NI,860.001.911-1,KAIKA S.A.S,Si,2024-11-03 00:00:00,Compra,Factura,00KK2888,1237600,SI,SI,SI,SI (ING Y TRADUCIDO),,,NO,Anual,SI,1,SI,1,Volumen,100 - 1000 uL,1 uL,100 - 1000 uL,NI,,,,,,,
Inmunodeficiencias Primarias,Micropipeta,LIME 560,BIO-16321,15-166,Diana Arboleda / Jose Luis Franco,"SIU - Laboratorio de Inmunodeficiencias primarias - Torre 2, Lab 530",Sartorius,Tacta,43786796,Extensión,BIO,Clase I,Certificación No requiere 2016020596,5 años,2023-11-03 00:00:00,UT LIME,NI,860.001.911-1,KAIKA S.A.S,Si,2024-11-03 00:00:00,Compra,Factura,00KK2888,1237600,SI,SI,SI,SI (ING Y TRADUCIDO),,,NO,Anual,SI,1,SI,1,Volumen,20 - 200 uL,"0,2 uL",20 - 200 uL,NI,,,,,,,
Inmunodeficiencias Primarias,Micropipeta,LIME 558,BIO-16315,15-166,Diana Arboleda / Jose Luis Franco,"SIU - Laboratorio de Inmunodeficiencias primarias - Torre 2, Lab 530",Sartorius,Tacta,43785782,Extensión,BIO,Clase I,Certificación No requiere 2016020596,5 años,2023-11-03 00:00:00,UT LIME,NI,860.001.911-1,KAIKA S.A.S,Si,2024-11-03 00:00:00,Compra,Factura,00KK2888,1237600,SI,SI,SI,SI (ING Y TRADUCIDO),,,NO,Anual,SI,1,SI,1,Volumen,"0,5 - 10 uL","0,01 uL","0,5 - 10 uL",NI,,,,,,,
Inmunodeficiencias Primarias,Micropipeta,LIME 559,BIO-16318,15-166,Diana Arboleda / Jose Luis Franco,"SIU - Laboratorio de Inmunodeficiencias primarias - Torre 2, Lab 530",Sartorius,Tacta,43785992,Extensión,BIO,Clase I,Certificación No requiere 2016020596,5 años,2023-11-03 00:00:00,UT LIME,NI,860.001.911-1,KAIKA S.A.S,Si,2024-11-03 00:00:00,Compra,Factura,00KK2888,1237600,SI,SI,SI,SI (ING Y TRADUCIDO),,,NO,Anual,SI,1,SI,1,Volumen,2 - 20 uL,"0,02 uL",2 - 20 uL,NI,,,,,,,
Inmunodeficiencias Primarias,Micropipeta,LIME 563,BIO-16317,15-166,Diana Arboleda / Jose Luis Franco,"SIU - Laboratorio de Inmunodeficiencias primarias - Torre 2, Lab 530",Sartorius,Tacta,43785936,Extensión,BIO,Clase I,Certificación No requiere 2016020596,5 años,2023-11-03 00:00:00,UT LIME,NI,860.001.911-1,KAIKA S.A.S,Si,2024-11-03 00:00:00,Compra,Factura,00KK2888,1237600,SI,SI,SI,SI (ING Y TRADUCIDO),,,NO,Anual,SI,1,SI,1,Volumen,100 - 1000 uL,1 uL,100 - 1000 uL,NI,,,,,,,
Inmunodeficiencias Primarias,Micropipeta,LIME 564,BIO-16319,15-166,Diana Arboleda / Jose Luis Franco,"SIU - Laboratorio de Inmunodeficiencias primarias - Torre 2, Lab 530",Sartorius,Tacta,43785996,Extensión,BIO,Clase I,Certificación No requiere 2016020596,5 años,2023-11-03 00:00:00,UT LIME,NI,860.001.911-1,KAIKA S.A.S,Si,2024-11-03 00:00:00,Compra,Factura,00KK2888,1237600,SI,SI,SI,SI (ING Y TRADUCIDO),,,NO,Anual,SI,1,SI,1,Volumen,2 - 20 uL,"0,02 uL",2 - 20 uL,NI,,,,,,,
Inmunodeficiencias Primarias,Micropipeta,LIME 565,BIO-16320,15-166,Diana Arboleda / Jose Luis Franco,"SIU - Laboratorio de Inmunodeficiencias primarias - Torre 2, Lab 530",Sartorius,Tacta,43786780,Extensión,BIO,Clase I,Certificación No requiere 2016020596,5 años,2023-11-03 00:00:00,UT LIME,NI,860.001.911-1,KAIKA S.A.S,Si,2024-11-03 00:00:00,Compra,Factura,00KK2888,1237600,SI,SI,SI,SI (ING Y TRADUCIDO),,,NO,Anual,SI,1,SI,1,Volumen,20 - 200 uL,"0,2 uL",20 - 200 uL,NI,,,,,,,
Inmunodeficiencias Primarias,Micropipeta,LIME 562,BIO-16314,15-166,Diana Arboleda / Jose Luis Franco,"SIU - Laboratorio de Inmunodeficiencias primarias - Torre 2, Lab 530",Sartorius,Tacta,43785766,Extensión,BIO,Clase I,Certificación No requiere 2016020596,5 años,2023-11-03 00:00:00,UT LIME,NI,860.001.911-1,KAIKA S.A.S,Si,2024-11-03 00:00:00,Compra,Factura,00KK2888,1237600,SI,SI,SI,SI (ING Y TRADUCIDO),,,NO,Anual,SI,1,SI,1,Volumen,"0,5 - 10 uL","0,01 uL","0,5 - 10 uL",NI,,,,,,,
Inmunodeficiencias Primarias,Citometro,C-LIME-003 / Código Beckman Coulter FA00615,BIO-16310,16-867,Diana Arboleda / Jose Luis Franco,"SIU - Laboratorio de Inmunodeficiencias primarias - Torre 2, Lab 530",Beckman Coulter,DxFLEX REF:B67526,BF37218,Extensión,BIO,Clase IIa,INVIMA 2019DM-0019930,,2023-07-14 00:00:00,Comodato UT LIME - Beckman Coulter,2022-09-13 00:00:00,900.963.642-5,Beckman Coulter,No,,Comodato,Acta de entrega  ,MAF-BCC-071-23,0,SI,SI,SI,SI (CAP MANT ),SI (Proveedor),SI,SI,Anual,SI,1,NO,,,,,,,100 - 240 VAC,Superior a 10 A,"15 % RH-80 % RH, sin condensación",15-30 °C con fluctuaciones inferiores a <± 2 °C por hora,"Citómetro [sin
autocargador] 42,5 x 42,5 x 34 cm Recipientes de fluido y
soporte de recipiente de
fluidos [sin autocargador] 14 x 35,6 x 35,6 cm (longitud
x ancho x altura)","23,4 kg",Potencia 250 VA Frecuencia 50 - 60 Hz
Inmunodeficiencias Primarias,Macropipeteador,LIME 554,BIO-16313,15-663,Diana Arboleda / Andres Zuluaga,"SIU - Laboratorio de Inmunodeficiencias primarias - Torre 2, Lab 530",Gilson,Macroman,PL10146,Extensión,BIO,Clase I,ACTA No. 09 17 de Septiembre de 2014,12 Años,Factura 8/11/2023,UT LIME,NI,804.003.222-9,Proveo S.A.S,Si,2024-11-02 00:00:00,Compra,Factura,FE 2600,1428000,SI,Carta de provedor,SI (ING Y TRADUCIDO),SI (CAP MANT  TRADUCIDO),,,,Anual,SI,1,NO,,Volumen,1 - 100 mL ,NI,1 - 100 mL ,,Entrada adaptador 100 - 240 VAC Salida adaptador 5 VDC,"Entrada adaptador 0,3 A Salida adaptador 500 Ma",10 - 90 %HR (sin condensación),10 - 40 °C,"3,81 x 14,98 x 14,98 cm (ancho x profundo x alto)",205 g,Duración batería aproximadamente 10 horas
Inmunodeficiencias Primarias,Macropipeteador,LIME 553,BIO-16312,15-663,Diana Arboleda / Andres Zuluaga,"SIU - Laboratorio de Inmunodeficiencias primarias - Torre 2, Lab 530",Gilson,Macroman,PL10141,Extensión,BIO,Clase I,ACTA No. 09 17 de Septiembre de 2014,12 Años,Factura 8/11/2023,UT LIME,NI,804.003.222-9,Proveo S.A.S,Si,2024-11-02 00:00:00,Compra,Factura,FE 2600,1428000,SI,Carta de provedor,SI (ING Y TRADUCIDO),SI (CAP MANT  TRADUCIDO),,,,Anual,SI,1,NO,,Volumen,1 - 100 mL ,NI,1 - 100 mL ,,Entrada adaptador 100 - 240 VAC Salida adaptador 5 VDC,"Entrada adaptador 0,3 A Salida adaptador 500 Ma",10 - 90 %HR (sin condensación),10 - 40 °C,"3,81 x 14,98 x 14,98 cm (ancho x profundo x alto)",205 g,Duración batería aproximadamente 10 horas
Inmunodeficiencias Primarias,Ultracongelador,LIME 575,BIO-16322,15-583,Diana Arboleda / Jose Luis Franco,"SIU - Laboratorio de Inmunodeficiencias primarias - Torre 2, Cuarto equipos grandes",Thermo Scientific,TDE30086LA,1127250301220710,Extensión,BIO,Clase IIa,INVIMA 2017DM-0017254,5 años,Entrega 28/11/2023 Instalación 04/12/2023 Factura 04/12/2023,UT LIME,2022-07-11 00:00:00,900.355.024-5,Equipos y Laboratorios,Si,2024-12-04 00:00:00,Compra,Factura,FE12256,111714249,SI,SI,SI,SI,SI (Proveedor),SI,SI,Anual,SI,1,SI,1 (calificación),Temperatura,T -50 A -86 °C,1 °C,T -80 °C,NI,115 VAC,"15,25 A",Humedad relativa máxima del 60%,15 ° C a 32 ° C,198.1 x 58.4 x 97.7 cm (alto x ancho x profundo),Peso del envío 323 kg,Frecuencia 60 Hz Capacidad 422 L
Inmunodeficiencias Primarias,Agitador Vortex,147974 / 012755,BIO-16813,15-651,Diana Arboleda / Jose Luis Franco,"SIU - Laboratorio de Inmunodeficiencias primarias - Torre 2, Lab 530 ",Labnet,S0200,Z3010121,Extensión e investigación,BIO,,"ACTA No. 07 Junio 10 de 2009 indica que no requiere registro sanitario, y se rectifica en ACTA No. 03 Abril 10 de 2013 ",,,UdeA,,900.754.314 -8,Gentech,,,,,,,,,,,,,,,SI,1,SI,1,Velocidad               ,Máx. 3400 rpm (60 Hz) / 2850 rpm (50 Hz),,,,120 VAC,"0,6 A",NI,4 - 65 °C,14 x 16 x 12 cm,"2,2 kg",Frecuencia 60 Hz
Inmunodeficiencias Primarias,Timer,4,BIO-16843,14-053,Diana Arboleda ,"SIU - Laboratorio de Inmunodeficiencias primarias - Torre 2, Lab 530 ",NI,NI,NI,Extensión,BIO,,ACTA No. 03 Abril 10 de 2013 ,,,UdeA,,,,,,,,,,,,,,,,,,SI,1,SI,1,Tiempo,,,,,NI,NI,NI,NI,NI,NI,NI
Inmunodeficiencias Primarias,Timer,5,BIO-16861,14-053,Diana Arboleda ,"SIU - Laboratorio de Inmunodeficiencias primarias - Torre 2, Lab 530 ",NI,NI,NI,Extensión,BIO,,ACTA No. 03 Abril 10 de 2013 ,,,UdeA,,,,,,,,,,,,,,,,,,SI,1,SI,1,Tiempo,,,,,NI,NI,NI,NI,NI,NI,NI
Inmunodeficiencias Primarias,Timer,6,BIO-16909,14-053,Diana Arboleda ,SIU - Cuarto de cultivo,NI,NI,NI,Extensión e investigación,BIO,,ACTA No. 03 Abril 10 de 2013 ,,,UdeA,,,,,,,,,,,,,,,,,,SI,1,SI,1,Tiempo,,,,,NI,NI,NI,NI,NI,NI,NI
Inmunodeficiencias Primarias,Timer,7,BIO-16465,14-053,Diana Arboleda ,SIU - Cuarto de cultivo,NI,NI,NI,Extensión e investigación,BIO,,ACTA No. 03 Abril 10 de 2013 ,,,UdeA,,,,,,,,,,,,,,,,,,SI,1,SI,1,Tiempo,,,,,NI,NI,NI,NI,NI,NI,NI
Inmunodeficiencias Primarias,Minicentrifuga,161407 / 012767,BIO-16505,NI,Diana Arboleda / Jose Luis Franco,"SIU - Laboratorio de Inmunodeficiencias primarias - Torre 2, Lab 530 ",Labnet,C1301B / DW41LB,1607 0009,Extensión,BIO,,,,2017-02-20 00:00:00,UdeA,,,,,,,,,,,,,,,,,,SI,1,NO,,,,,,,115 VAC,130mA,,,,,
Inmunodeficiencias Primarias,Minicentrifuga,101486 / 040132,BIO-16509,NI,Diana Arboleda /Monica Lucia Giraldo Restrepo,SIU - Cuarto de cultivo,NI,NI,NI,Extensión e investigación,BIO,,,,,UdeA,,,,,,,,,,,,,,,,,,SI,1,NO,,,,,,,,,,,,,
Inmunodeficiencias Primarias,Contador de celulas,116239 / 040045,BIO-16520,15-112,Diana Arboleda / Jose Luis Franco,SIU - Cuarto de cultivo,NI,NI,NI,Extensión e investigación,BIO,,No es considerado dispositivo médico,,,UdeA,Octubre 2004,,,,,,,,,,,,,,,,,SI,1,NO,,,,,,,,,,,,,
Inmunodeficiencias Primarias,Contador de celulas,105376 / 008679,BIO-16521,15-112,Diana Arboleda / Jose Luis Franco,"SIU - Laboratorio de Inmunodeficiencias primarias - Torre 2, Lab 530 ",Clay Adams,NI,NI,Extensión,BIO,,No es considerado dispositivo médico,,,UdeA,,,,,,,,,,,,,,,,,,SI,1,NO,,,,,,,,,,,,,
Inmunodeficiencias Primarias,Microscopio,095010 / 040048,BIO-16892,12-536,Diana Arboleda / Jose Luis Franco,SIU - Cuarto de cultivo,Nikon,YS2-T,189687,Extensión e investigación,BIO,Clase I,,,,UdeA,,,,,,,,,,,,,,,,,,SI,1,NO,,,,,,,,,,,,,
Inmunodeficiencias Primarias,Congelador,LIME 640,Pendiente,15-145,Diana Arboleda / Jose Luis Franco,SIU - Cuarto de cultivo,Infrico,LTF40SD,3000957843,Extensión e investigación,BIO,Clase IIa,INVIMA 2023DM-0026731,,"Entrega 13/12/2024 
Instalación  15/01/2025",UT LIME,,800.154.351-3,BLAMIS DOTACIONES LABORATORIO S.A.S,Si,2025-12-11 00:00:00,Compra,Factura,E 160790,18203002,,,,,,,,,SI,2,SI,2,Temperatura,T -10 A -25 °C,,T - 15 A -25 °C (Set point - 20 °C),,110 VAC,"4,3 A",Máximo 65 %HR,12ºC a 32ºC,670 x 706 x 1963 mm(largo x ancho x alto),153 kg,Potencia 509 VA
Inmunodeficiencias Primarias,Termometro,MC LIME-043,Pendiente,,Diana Arboleda / Jose Luis Franco,,HALTHEN,TA268,32830,,BIO,,,,Factura 06/05/2025,UT LIME,,900.355.024-5,Equipos y laboratorio de Colombia,,Compra,Factura,FE15294,230860,,,,,,,,,,NO,,SI,1,,,,,,,,,,,,
Inmunodeficiencias Primarias,Termohigrometro,MC LIME-044,Pendiente,,Diana Arboleda / Jose Luis Franco,,HALTHEN,TTH-002,33509,,BIO,,,,Factura 06/05/2025,UT LIME,,900.355.024-5,Equipos y laboratorio de Colombia,,Compra,Factura,FE15294,255850,,,,,,,,,,NO,,SI,1,,,,,,,,,,,,
